"Ukazatel","IndicatorType","Druh zeleniny","DRUHZEMPLOD4","Roky","CasR","Území","Uz02","Hodnota"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2022","2022","Liberecký kraj","CZ051","0.03"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2022","2022","Královéhradecký kraj","CZ052","0.16"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2022","2022","Pardubický kraj","CZ053","0.55"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2022","2022","Kraj Vysočina","CZ063","0.09"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2022","2022","Jihomoravský kraj","CZ064","20.13"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2022","2022","Olomoucký kraj","CZ071","5.53"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2022","2022","Zlínský kraj","CZ072","0.01"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2022","2022","Moravskoslezský kraj","CZ080","0.55"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Česko","CZ","187.68"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Středočeský kraj","CZ020","159.41"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Ústecký kraj","CZ042","2.16"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Liberecký kraj","CZ051","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Pardubický kraj","CZ053","0.05"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Jihomoravský kraj","CZ064","18.4"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Olomoucký kraj","CZ071","6.12"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Zlínský kraj","CZ072","0.65"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2023","2023","Moravskoslezský kraj","CZ080","0.58"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Česko","CZ","172.33"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Středočeský kraj","CZ020","146.86"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Plzeňský kraj","CZ032","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Ústecký kraj","CZ042","0.34"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Liberecký kraj","CZ051","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Kraj Vysočina","CZ063","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Jihomoravský kraj","CZ064","14.58"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Olomoucký kraj","CZ071","9.8"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2024","2024","Moravskoslezský kraj","CZ080","0.39"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2025","2025","Česko","CZ","172.77"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2025","2025","Hlavní město Praha","CZ010","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2025","2025","Středočeský kraj","CZ020","143.83"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2025","2025","Jihočeský kraj","CZ031","0.11"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2025","2025","Plzeňský kraj","CZ032","0.05"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2025","2025","Karlovarský kraj","CZ041","0"
"Sklizňová plocha k 31. prosinci (ha)","5909","      - Kedlubny","60201","2025","2025","Ústecký kraj","CZ042","2.11"
